apartment_Name,apartment_Num,date,deposit,dong_Name,dong_Num,floor,monthly,price,pyeongName,type_List
청담삼성3차,3065,"('2016', 6, '13')",,청담동,1168010400,7,,89000,107A,A1
청담삼성3차,3065,"('2021', 6, '19')",,청담동,1168010400,10,,78500,107A,B1
청담삼성3차,3065,"('2021', 3, '27')",,청담동,1168010400,1,,105000,107A,B1
청담삼성3차,3065,"('2021', 2, '25')",,청담동,1168010400,5,,72000,107A,B1
청담삼성3차,3065,"('2020', 6, '13')",,청담동,1168010400,8,,75000,107A,B1
청담삼성3차,3065,"('2019', 9, '19')",,청담동,1168010400,1,,67000,107A,B1
청담삼성3차,3065,"('2020', 3, '20')",5000,청담동,1168010400,14,250,,107A,B2
청담삼성3차,3065,"('2020', 1, '21')",33000,청담동,1168010400,9,150,,107A,B2
청담삼성3차,3065,"('2015', 7, '16')",30000,청담동,1168010400,4,120,,107A,B2
청담삼성3차,3065,"('2015', 3, '11')",32000,청담동,1168010400,8,75,,107A,B2
청담삼성3차,3065,"('2015', 1, '27')",30000,청담동,1168010400,9,100,,107A,B2
청담삼성3차,3065,"('2019', 11, '21')",,청담동,1168010400,18,,158000,107B,A1
청담삼성3차,3065,"('2019', 10, '28')",,청담동,1168010400,10,,158000,107B,A1
청담삼성3차,3065,"('2017', 11, '1')",,청담동,1168010400,16,,115000,107B,A1
청담삼성3차,3065,"('2017', 5, '27')",,청담동,1168010400,12,,104500,107B,A1
청담삼성3차,3065,"('2016', 10, '1')",,청담동,1168010400,7,,95000,107B,A1
청담삼성3차,3065,"('2021', 6, '3')",,청담동,1168010400,18,,110000,107B,B1
청담삼성3차,3065,"('2021', 6, '3')",,청담동,1168010400,18,,110000,107B,B1
청담삼성3차,3065,"('2021', 1, '23')",,청담동,1168010400,9,,75600,107B,B1
청담삼성3차,3065,"('2020', 2, '19')",,청담동,1168010400,10,,75000,107B,B1
청담삼성3차,3065,"('2019', 1, '28')",,청담동,1168010400,9,,72000,107B,B1
청담삼성3차,3065,"('2020', 9, '9')",50000,청담동,1168010400,4,120,,107B,B2
청담삼성3차,3065,"('2017', 11, '15')",55000,청담동,1168010400,8,65,,107B,B2
청담삼성3차,3065,"('2017', 8, '23')",6000,청담동,1168010400,3,200,,107B,B2
청담삼성3차,3065,"('2016', 9, '22')",50000,청담동,1168010400,4,80,,107B,B2
청담삼성3차,3065,"('2016', 8, '26')",25000,청담동,1168010400,17,190,,107B,B2
청담삼성3차,3065,"('2021', 7, '17')",,청담동,1168010400,18,,220000,144,A1
청담삼성3차,3065,"('2020', 11, '4')",,청담동,1168010400,6,,195000,144,A1
청담삼성3차,3065,"('2020', 5, '28')",,청담동,1168010400,2,,150000,144,A1
청담삼성3차,3065,"('2020', 5, '20')",,청담동,1168010400,14,,190000,144,A1
청담삼성3차,3065,"('2020', 3, '20')",,청담동,1168010400,18,,190000,144,A1
청담삼성3차,3065,"('2021', 10, '2')",,청담동,1168010400,13,,20000,144,B1
청담삼성3차,3065,"('2021', 7, '27')",,청담동,1168010400,9,,140000,144,B1
청담삼성3차,3065,"('2021', 2, '4')",,청담동,1168010400,10,,150000,144,B1
청담삼성3차,3065,"('2020', 6, '23')",,청담동,1168010400,14,,98000,144,B1
청담삼성3차,3065,"('2020', 6, '19')",,청담동,1168010400,18,,105000,144,B1
청담삼성3차,3065,"('2021', 12, '7')",20000,청담동,1168010400,15,430,,144,B2
청담삼성3차,3065,"('2021', 11, '27')",86000,청담동,1168010400,1,11,,144,B2
청담삼성3차,3065,"('2021', 4, '10')",80000,청담동,1168010400,18,170,,144,B2
청담삼성3차,3065,"('2020', 1, '6')",60100,청담동,1168010400,11,90,,144,B2
청담삼성3차,3065,"('2019', 12, '28')",40000,청담동,1168010400,1,200,,144,B2
청담삼성3차,3065,"('2019', 8, '2')",,청담동,1168010400,4,,179000,163,A1
청담삼성3차,3065,"('2014', 8, '16')",,청담동,1168010400,6,,105000,163,A1
청담삼성3차,3065,"('2012', 5, '11')",,청담동,1168010400,9,,103000,163,A1
청담삼성3차,3065,"('2019', 10, '2')",,청담동,1168010400,4,,87000,163,B1
청담삼성3차,3065,"('2017', 6, '13')",,청담동,1168010400,13,,105000,163,B1
청담삼성3차,3065,"('2011', 6, '7')",,청담동,1168010400,9,,45000,163,B1
청담삼성3차,3065,"('2011', 2, '25')",,청담동,1168010400,15,,40000,163,B1
청담삼성3차,3065,"('2020', 12, '22')",60000,청담동,1168010400,16,260,,163,B2
청담삼성3차,3065,"('2013', 3, '16')",50000,청담동,1168010400,15,60,,163,B2
청담상지리츠빌8차,100585,"('2008', 12, '22')",,청담동,1168010400,5,,160000,207,A1
청담상지리츠빌8차,100585,"('2006', 10, '25')",,청담동,1168010400,5,,155000,207,A1
청담상지리츠빌8차,100585,"('2018', 8, '2')",,청담동,1168010400,5,,165000,207,B1
청담상지리츠빌8차,100585,"('2017', 7, '21')",,청담동,1168010400,5,,140000,207,B1
청담상지리츠빌8차,100585,"('2013', 7, '27')",,청담동,1168010400,5,,115000,207,B1
청담상지리츠빌8차,100585,"('2011', 8, '12')",,청담동,1168010400,5,,110000,207,B1
청담상지리츠빌8차,100585,"('2015', 8, '17')",120000,청담동,1168010400,5,100,,207,B2
청담상지리츠빌8차,100585,"('2020', 4, '29')",,청담동,1168010400,3,,263500,218,A1
청담상지리츠빌8차,100585,"('2018', 2, '8')",,청담동,1168010400,2,,233000,218,A1
청담상지리츠빌8차,100585,"('2016', 11, '10')",,청담동,1168010400,3,,217000,218,A1
청담상지리츠빌8차,100585,"('2013', 8, '26')",,청담동,1168010400,3,,177500,218,A1
청담상지리츠빌8차,100585,"('2012', 6, '5')",,청담동,1168010400,1,,164500,218,A1
청담상지리츠빌8차,100585,"('2017', 3, '31')",,청담동,1168010400,3,,167000,218,B1
청담상지리츠빌8차,100585,"('2015', 2, '11')",,청담동,1168010400,1,,140000,218,B1
청담상지리츠빌8차,100585,"('2011', 2, '8')",,청담동,1168010400,3,,120000,218,B1
청담상지리츠빌8차,100585,"('2020', 9, '24')",80000,청담동,1168010400,3,500,,218,B2
청담상지리츠빌8차,100585,"('2015', 2, '9')",50000,청담동,1168010400,2,440,,218,B2
청담상지리츠빌8차,100585,"('2019', 12, '14')",,청담동,1168010400,4,,267000,224,A1
청담상지리츠빌8차,100585,"('2018', 5, '28')",,청담동,1168010400,4,,157500,224,B1
청담상지리츠빌8차,100585,"('2017', 5, '29')",,청담동,1168010400,4,,150000,224,B1
청담상지리츠빌8차,100585,"('2015', 4, '10')",,청담동,1168010400,4,,145000,224,B1
청담상지리츠빌8차,100585,"('2011', 5, '29')",,청담동,1168010400,4,,110000,224,B1
청담상지리츠빌8차,100585,"('2017', 12, '29')",,청담동,1168010400,4,,310000,294,A1
청담상지리츠빌8차,100585,"('2017', 2, '22')",,청담동,1168010400,4,,278000,294,A1
청담상지리츠빌8차,100585,"('2017', 2, '22')",,청담동,1168010400,4,,100000,294,B1
청담상지리츠빌8차,100585,"('2015', 7, '22')",,청담동,1168010400,4,,60000,294,B1
청담상지리츠빌8차,100585,"('2012', 3, '15')",110000,청담동,1168010400,4,160,,294,B2
청담스위트(도시형),109803,"('2021', 6, '3')",,청담동,1168010400,4,,22600,19A,A1
청담스위트(도시형),109803,"('2020', 7, '30')",,청담동,1168010400,4,,23000,19A,A1
청담스위트(도시형),109803,"('2020', 2, '14')",,청담동,1168010400,5,,22700,19A,A1
청담스위트(도시형),109803,"('2018', 8, '22')",,청담동,1168010400,6,,22500,19A,A1
청담스위트(도시형),109803,"('2018', 6, '8')",,청담동,1168010400,4,,22000,19A,A1
청담스위트(도시형),109803,"('2020', 12, '21')",,청담동,1168010400,2,,20000,19A,B1
청담스위트(도시형),109803,"('2020', 7, '13')",,청담동,1168010400,4,,18800,19A,B1
청담스위트(도시형),109803,"('2020', 4, '3')",,청담동,1168010400,5,,20000,19A,B1
청담스위트(도시형),109803,"('2019', 7, '1')",,청담동,1168010400,4,,18000,19A,B1
청담스위트(도시형),109803,"('2019', 5, '13')",,청담동,1168010400,7,,18000,19A,B1
청담스위트(도시형),109803,"('2021', 3, '5')",10000,청담동,1168010400,6,48,,19A,B2
청담스위트(도시형),109803,"('2021', 1, '25')",1000,청담동,1168010400,6,78,,19A,B2
청담스위트(도시형),109803,"('2021', 1, '22')",500,청담동,1168010400,3,77,,19A,B2
청담스위트(도시형),109803,"('2020', 10, '24')",3000,청담동,1168010400,5,70,,19A,B2
청담스위트(도시형),109803,"('2020', 4, '7')",1000,청담동,1168010400,6,80,,19A,B2
청담스위트(도시형),109803,"('2020', 4, '1')",3000,청담동,1168010400,5,62,,19A,B2
청담스위트(도시형),109803,"('2021', 9, '24')",,청담동,1168010400,9,,24000,20B,A1
청담스위트(도시형),109803,"('2021', 8, '17')",,청담동,1168010400,4,,22000,20B,A1
청담스위트(도시형),109803,"('2021', 5, '17')",,청담동,1168010400,6,,18000,20B,A1
청담스위트(도시형),109803,"('2021', 5, '10')",,청담동,1168010400,2,,21700,20B,A1
청담스위트(도시형),109803,"('2021', 5, '7')",,청담동,1168010400,2,,21700,20B,A1
청담스위트(도시형),109803,"('2022', 2, '4')",,청담동,1168010400,5,,20500,20B,B1
청담스위트(도시형),109803,"('2021', 10, '2')",,청담동,1168010400,2,,23000,20B,B1
청담스위트(도시형),109803,"('2021', 7, '17')",,청담동,1168010400,7,,21000,20B,B1
청담스위트(도시형),109803,"('2021', 4, '28')",,청담동,1168010400,3,,12000,20B,B1
청담스위트(도시형),109803,"('2021', 4, '24')",,청담동,1168010400,5,,20000,20B,B1
청담스위트(도시형),109803,"('2021', 12, '16')",2000,청담동,1168010400,7,84,,20B,B2
청담스위트(도시형),109803,"('2021', 9, '24')",1000,청담동,1168010400,5,78,,20B,B2
청담스위트(도시형),109803,"('2021', 3, '27')",12000,청담동,1168010400,9,35,,20B,B2
청담스위트(도시형),109803,"('2021', 3, '4')",1000,청담동,1168010400,9,80,,20B,B2
청담스위트(도시형),109803,"('2021', 1, '13')",1000,청담동,1168010400,4,79,,20B,B2
청담스위트(도시형),109803,"('2018', 5, '24')",,청담동,1168010400,8,,18000,21C,B1
청담스위트(도시형),109803,"('2018', 9, '14')",1000,청담동,1168010400,9,85,,21C,B2
청담스위트(도시형),109803,"('2021', 6, '17')",,청담동,1168010400,2,,21000,22A,A1
청담스위트(도시형),109803,"('2020', 4, '6')",,청담동,1168010400,6,,22900,22A,A1
청담스위트(도시형),109803,"('2020', 1, '14')",,청담동,1168010400,3,,22000,22A,A1
청담스위트(도시형),109803,"('2018', 10, '5')",,청담동,1168010400,6,,23000,22A,A1
청담스위트(도시형),109803,"('2017', 6, '21')",,청담동,1168010400,7,,23000,22A,A1
청담스위트(도시형),109803,"('2021', 12, '18')",,청담동,1168010400,6,,21500,22A,B1
청담스위트(도시형),109803,"('2021', 6, '17')",,청담동,1168010400,7,,19500,22A,B1
청담스위트(도시형),109803,"('2020', 2, '21')",,청담동,1168010400,6,,21000,22A,B1
청담스위트(도시형),109803,"('2020', 1, '21')",,청담동,1168010400,3,,19500,22A,B1
청담스위트(도시형),109803,"('2019', 6, '27')",,청담동,1168010400,7,,18500,22A,B1
청담스위트(도시형),109803,"('2019', 1, '19')",1000,청담동,1168010400,3,75,,22A,B2
청담스위트(도시형),109803,"('2018', 5, '30')",4000,청담동,1168010400,6,55,,22A,B2
청담신동아빌라트,114030,"('2006', 9, '21')",,청담동,1168010400,9,,157000,183,A1
청담신동아빌라트,114030,"('2019', 10, '12')",,청담동,1168010400,9,,120000,183,B1
청담신동아빌라트,114030,"('2017', 11, '4')",,청담동,1168010400,9,,125000,183,B1
청담신동아빌라트,114030,"('2017', 9, '27')",,청담동,1168010400,9,,120000,183,B1
청담신동아빌라트,114030,"('2017', 3, '24')",,청담동,1168010400,9,,120000,183,B1
청담신동아빌라트,114030,"('2015', 6, '9')",,청담동,1168010400,9,,110000,183,B1
청담신동아빌라트,114030,"('2015', 11, '26')",30000,청담동,1168010400,9,300,,183,B2
청담신동아빌라트,114030,"('2015', 3, '9')",20000,청담동,1168010400,9,450,,183,B2
청담신동아빌라트,114030,"('2009', 3, '18')",,청담동,1168010400,1,,180000,231B,A1
청담신동아빌라트,114030,"('2018', 7, '3')",,청담동,1168010400,2,,280000,239,A1
청담신동아빌라트,114030,"('2016', 10, '31')",,청담동,1168010400,3,,225000,239,A1
청담신동아빌라트,114030,"('2015', 10, '13')",,청담동,1168010400,4,,169000,239,A1
청담신동아빌라트,114030,"('2006', 12, '27')",,청담동,1168010400,2,,130000,239,A1
청담신동아빌라트,114030,"('2019', 10, '19')",,청담동,1168010400,2,,150000,239,B1
청담신동아빌라트,114030,"('2016', 12, '2')",,청담동,1168010400,3,,120000,239,B1
청담신동아빌라트,114030,"('2015', 2, '13')",,청담동,1168010400,6,,120000,239,B1
청담신동아빌라트,114030,"('2012', 5, '21')",,청담동,1168010400,6,,88000,239,B1
청담신동아빌라트,114030,"('2011', 6, '29')",,청담동,1168010400,4,,80000,239,B1
청담신동아빌라트,114030,"('2018', 11, '14')",30000,청담동,1168010400,6,350,,239,B2
청담신동아빌라트,114030,"('2012', 8, '30')",30000,청담동,1168010400,6,440,,239,B2
청담신원아침도시마인(도시형),103420,"('2019', 5, '2')",,청담동,1168010400,7,,36500,35H,A1
청담신원아침도시마인(도시형),103420,"('2017', 3, '20')",,청담동,1168010400,7,,33800,35H,A1
청담신원아침도시마인(도시형),103420,"('2015', 9, '8')",,청담동,1168010400,7,,30800,35H,A1
청담신원아침도시마인(도시형),103420,"('2014', 12, '8')",,청담동,1168010400,7,,24800,35H,A1
청담신원아침도시마인(도시형),103420,"('2022', 1, '28')",,청담동,1168010400,7,,30000,35H,B1
청담신원아침도시마인(도시형),103420,"('2021', 3, '8')",,청담동,1168010400,7,,30000,35H,B1
청담신원아침도시마인(도시형),103420,"('2020', 9, '12')",,청담동,1168010400,7,,26000,35H,B1
청담신원아침도시마인(도시형),103420,"('2020', 9, '3')",,청담동,1168010400,7,,30000,35H,B1
청담신원아침도시마인(도시형),103420,"('2014', 6, '26')",,청담동,1168010400,7,,15000,35H,B1
청담신원아침도시마인(도시형),103420,"('2017', 4, '20')",2000,청담동,1168010400,7,100,,35H,B2
청담신원아침도시마인(도시형),103420,"('2016', 1, '14')",10000,청담동,1168010400,7,55,,35H,B2
청담신원아침도시마인(도시형),103420,"('2021', 12, '18')",,청담동,1168010400,5,,32000,39A,A1
청담신원아침도시마인(도시형),103420,"('2021', 2, '4')",,청담동,1168010400,5,,34500,39A,A1
청담신원아침도시마인(도시형),103420,"('2021', 1, '16')",,청담동,1168010400,5,,33500,39A,A1
청담신원아침도시마인(도시형),103420,"('2020', 7, '20')",,청담동,1168010400,4,,35000,39A,A1
청담신원아침도시마인(도시형),103420,"('2019', 10, '23')",,청담동,1168010400,5,,33000,39A,A1
청담신원아침도시마인(도시형),103420,"('2021', 12, '14')",,청담동,1168010400,6,,30000,39A,B1
청담신원아침도시마인(도시형),103420,"('2021', 9, '29')",,청담동,1168010400,6,,32000,39A,B1
청담신원아침도시마인(도시형),103420,"('2021', 7, '28')",,청담동,1168010400,6,,22000,39A,B1
청담신원아침도시마인(도시형),103420,"('2021', 2, '15')",,청담동,1168010400,6,,29000,39A,B1
청담신원아침도시마인(도시형),103420,"('2021', 1, '21')",,청담동,1168010400,5,,29000,39A,B1
청담신원아침도시마인(도시형),103420,"('2021', 1, '9')",,청담동,1168010400,5,,25400,39A,B1
청담신원아침도시마인(도시형),103420,"('2022', 1, '12')",2000,청담동,1168010400,6,100,,39A,B2
청담신원아침도시마인(도시형),103420,"('2021', 12, '22')",1500,청담동,1168010400,4,100,,39A,B2
청담신원아침도시마인(도시형),103420,"('2021', 11, '9')",1000,청담동,1168010400,5,105,,39A,B2
청담신원아침도시마인(도시형),103420,"('2021', 4, '17')",3000,청담동,1168010400,6,89,,39A,B2
청담신원아침도시마인(도시형),103420,"('2021', 2, '20')",2000,청담동,1168010400,5,95,,39A,B2
청담신원아침도시마인(도시형),103420,"('2018', 11, '3')",,청담동,1168010400,6,,35000,40D,A1
청담신원아침도시마인(도시형),103420,"('2021', 8, '10')",,청담동,1168010400,4,,26200,40D,B1
청담신원아침도시마인(도시형),103420,"('2017', 8, '3')",,청담동,1168010400,4,,25000,40D,B1
청담신원아침도시마인(도시형),103420,"('2015', 7, '25')",,청담동,1168010400,4,,21000,40D,B1
청담신원아침도시마인(도시형),103420,"('2018', 4, '19')",1000,청담동,1168010400,6,110,,40D,B2
청담신원아침도시마인(도시형),103420,"('2015', 7, '22')",1000,청담동,1168010400,5,110,,40D,B2
청담신원아침도시마인(도시형),103420,"('2018', 9, '28')",,청담동,1168010400,9,,44350,43O,A1
청담신원아침도시마인(도시형),103420,"('2016', 5, '11')",,청담동,1168010400,9,,34500,43O,A1
청담신원아침도시마인(도시형),103420,"('2015', 3, '13')",,청담동,1168010400,9,,32800,43O,A1
청담신원아침도시마인(도시형),103420,"('2019', 12, '2')",,청담동,1168010400,9,,33000,43O,B1
청담신원아침도시마인(도시형),103420,"('2019', 2, '2')",,청담동,1168010400,9,,33000,43O,B1
청담신원아침도시마인(도시형),103420,"('2017', 5, '4')",,청담동,1168010400,9,,33000,43O,B1
청담신원아침도시마인(도시형),103420,"('2020', 1, '21')",2000,청담동,1168010400,9,145,,43O,B2
청담신원아침도시마인(도시형),103420,"('2013', 11, '23')",2000,청담동,1168010400,9,130,,43O,B2
청담신원아침도시마인(도시형),103420,"('2019', 8, '18')",,청담동,1168010400,7,,40000,44G,A1
청담신원아침도시마인(도시형),103420,"('2017', 2, '21')",,청담동,1168010400,7,,39100,44G,A1
청담신원아침도시마인(도시형),103420,"('2016', 4, '14')",,청담동,1168010400,7,,35600,44G,A1
청담신원아침도시마인(도시형),103420,"('2020', 10, '22')",,청담동,1168010400,7,,31500,44G,B1
청담신원아침도시마인(도시형),103420,"('2019', 6, '19')",,청담동,1168010400,7,,33000,44G,B1
청담신원아침도시마인(도시형),103420,"('2018', 11, '1')",,청담동,1168010400,7,,30000,44G,B1
청담신원아침도시마인(도시형),103420,"('2018', 7, '1')",,청담동,1168010400,7,,30000,44G,B1
청담신원아침도시마인(도시형),103420,"('2017', 7, '1')",,청담동,1168010400,7,,31000,44G,B1
청담신원아침도시마인(도시형),103420,"('2021', 11, '17')",2000,청담동,1168010400,7,140,,44G,B2
청담신원아침도시마인(도시형),103420,"('2021', 4, '16')",4000,청담동,1168010400,7,130,,44G,B2
청담신원아침도시마인(도시형),103420,"('2016', 3, '24')",20000,청담동,1168010400,7,25,,44G,B2
청담신원아침도시마인(도시형),103420,"('2015', 10, '23')",20000,청담동,1168010400,7,30,,44G,B2
청담신원아침도시마인(도시형),103420,"('2014', 9, '12')",2500,청담동,1168010400,7,130,,44G,B2
청담신원아침도시마인(도시형),103420,"('2021', 5, '28')",,청담동,1168010400,8,,57500,44J,A1
청담신원아침도시마인(도시형),103420,"('2018', 9, '14')",,청담동,1168010400,8,,43800,44J,A1
청담신원아침도시마인(도시형),103420,"('2016', 4, '9')",,청담동,1168010400,9,,34000,44J,A1
청담신원아침도시마인(도시형),103420,"('2020', 1, '14')",2000,청담동,1168010400,8,155,,44J,B2
청담신원아침도시마인(도시형),103420,"('2018', 3, '23')",3000,청담동,1168010400,9,130,,44J,B2
청담신원아침도시마인(도시형),103420,"('2014', 3, '18')",1000,청담동,1168010400,8,155,,44J,B2
청담신원아침도시마인(도시형),103420,"('2020', 11, '28')",,청담동,1168010400,5,,48000,51E,A1
청담신원아침도시마인(도시형),103420,"('2019', 12, '12')",,청담동,1168010400,5,,34000,51E,B1
청담신원아침도시마인(도시형),103420,"('2018', 9, '19')",,청담동,1168010400,4,,34000,51E,B1
청담신원아침도시마인(도시형),103420,"('2018', 3, '22')",,청담동,1168010400,5,,34000,51E,B1
청담신원아침도시마인(도시형),103420,"('2015', 8, '21')",,청담동,1168010400,5,,23000,51E,B1
청담신원아침도시마인(도시형),103420,"('2020', 7, '19')",2000,청담동,1168010400,4,125,,51E,B2
청담신원아침도시마인(도시형),103420,"('2019', 8, '17')",4000,청담동,1168010400,4,120,,51E,B2
청담신원아침도시마인(도시형),103420,"('2016', 2, '2')",3000,청담동,1168010400,5,150,,51E,B2
청담신원아침도시마인(도시형),103420,"('2015', 7, '8')",10000,청담동,1168010400,4,90,,51E,B2
청담신원아침도시마인(도시형),103420,"('2015', 4, '14')",7000,청담동,1168010400,4,110,,51E,B2
청담신원아침도시마인(도시형),103420,"('2019', 11, '22')",,청담동,1168010400,5,,43000,52C,A1
청담신원아침도시마인(도시형),103420,"('2020', 5, '23')",,청담동,1168010400,4,,36500,52C,B1
청담신원아침도시마인(도시형),103420,"('2019', 6, '13')",,청담동,1168010400,4,,35000,52C,B1
청담신원아침도시마인(도시형),103420,"('2017', 10, '23')",1000,청담동,1168010400,6,145,,52C,B2
청담신원아침도시마인(도시형),103420,"('2016', 5, '30')",1000,청담동,1168010400,5,130,,52C,B2
청담신원아침도시마인(도시형),103420,"('2014', 1, '4')",2000,청담동,1168010400,6,160,,52C,B2
청담신원아침도시마인(도시형),103420,"('2016', 10, '11')",,청담동,1168010400,8,,46000,53N,A1
청담신원아침도시마인(도시형),103420,"('2015', 9, '15')",3000,청담동,1168010400,8,190,,53N,B2
청담신원아침도시마인(도시형),103420,"('2016', 9, '13')",,청담동,1168010400,9,,53500,55Q,A1
청담신원아침도시마인(도시형),103420,"('2018', 9, '5')",,청담동,1168010400,9,,40000,55Q,B1
청담신원아침도시마인(도시형),103420,"('2019', 3, '15')",45000,청담동,1168010400,9,20,,55Q,B2
청담신원아침도시마인(도시형),103420,"('2018', 3, '24')",40000,청담동,1168010400,9,20,,55Q,B2
청담신원아침도시마인(도시형),103420,"('2015', 1, '23')",3000,청담동,1168010400,9,200,,55Q,B2
청담신원아침도시마인(도시형),103420,"('2017', 11, '4')",35000,청담동,1168010400,8,75,,59K,B2
청담신원아침도시마인(도시형),103420,"('2018', 7, '4')",,청담동,1168010400,7,,61300,66I,A1
청담신원아침도시마인(도시형),103420,"('2014', 1, '13')",,청담동,1168010400,7,,45000,66I,A1
청담신원아침도시마인(도시형),103420,"('2020', 9, '2')",,청담동,1168010400,8,,50000,66M,B1
청담신원아침도시마인(도시형),103420,"('2018', 8, '21')",,청담동,1168010400,6,,63500,70F,A1
청담신원아침도시마인(도시형),103420,"('2017', 9, '17')",25000,청담동,1168010400,6,50,,70F,B2
청담신원아침도시마인(도시형),103420,"('2019', 10, '25')",,청담동,1168010400,10,,75000,71L,A1
청담신원아침도시마인(도시형),103420,"('2018', 10, '3')",,청담동,1168010400,8,,63800,71L,A1
청담신원아침도시마인(도시형),103420,"('2017', 1, '11')",,청담동,1168010400,10,,55000,71L,A1
청담신원아침도시마인(도시형),103420,"('2016', 8, '4')",,청담동,1168010400,10,,55000,71L,A1
청담아르지움(도시형),108948,"('2017', 1, '13')",1000,청담동,1168010400,7,130,,24K,B2
청담아르지움(도시형),108948,"('2020', 11, '30')",,청담동,1168010400,2,,35200,28I,A1
청담아르지움(도시형),108948,"('2020', 5, '1')",,청담동,1168010400,5,,39000,28I,A1
청담아르지움(도시형),108948,"('2018', 4, '24')",,청담동,1168010400,5,,36000,28I,A1
청담아르지움(도시형),108948,"('2018', 1, '30')",,청담동,1168010400,3,,34000,28I,A1
청담아르지움(도시형),108948,"('2020', 6, '16')",,청담동,1168010400,5,,31000,28I,B1
청담아르지움(도시형),108948,"('2020', 5, '11')",,청담동,1168010400,5,,26000,28I,B1
청담아르지움(도시형),108948,"('2019', 4, '5')",,청담동,1168010400,5,,26000,28I,B1
청담아르지움(도시형),108948,"('2021', 7, '9')",1050,청담동,1168010400,4,105,,28I,B2
청담아르지움(도시형),108948,"('2018', 6, '5')",1000,청담동,1168010400,4,100,,28I,B2
청담아르지움(도시형),108948,"('2019', 3, '13')",,청담동,1168010400,3,,25000,29J,B1
청담아르지움(도시형),108948,"('2020', 5, '25')",1000,청담동,1168010400,5,95,,29J,B2
청담아르지움(도시형),108948,"('2018', 5, '19')",1000,청담동,1168010400,5,95,,29J,B2
청담아르지움(도시형),108948,"('2016', 5, '21')",5000,청담동,1168010400,5,80,,29J,B2
청담아르지움(도시형),108948,"('2017', 8, '1')",,청담동,1168010400,3,,36000,32H,A1
청담아르지움(도시형),108948,"('2016', 8, '4')",,청담동,1168010400,4,,34700,32H,A1
청담아르지움(도시형),108948,"('2020', 3, '11')",,청담동,1168010400,2,,26000,32H,B1
청담아르지움(도시형),108948,"('2016', 12, '29')",1000,청담동,1168010400,5,120,,32H,B2
청담아르지움(도시형),108948,"('2016', 7, '8')",3000,청담동,1168010400,4,125,,32H,B2
청담아르지움(도시형),108948,"('2016', 5, '31')",5000,청담동,1168010400,3,100,,32H,B2
청담아르지움(도시형),108948,"('2015', 6, '8')",2000,청담동,1168010400,5,140,,32H,B2
청담아르지움(도시형),108948,"('2015', 4, '14')",3000,청담동,1168010400,3,130,,32H,B2
청담아르지움(도시형),108948,"('2021', 10, '16')",,청담동,1168010400,5,,28350,41N,B1
청담아르지움(도시형),108948,"('2019', 10, '29')",,청담동,1168010400,5,,27000,41N,B1
청담아르지움(도시형),108948,"('2020', 5, '20')",20000,청담동,1168010400,8,130,,45G,B2
청담아르지움(도시형),108948,"('2019', 4, '6')",3000,청담동,1168010400,8,180,,45G,B2
청담아르지움(도시형),108948,"('2017', 4, '19')",5000,청담동,1168010400,8,150,,45G,B2
청담아르지움(도시형),108948,"('2017', 5, '13')",,청담동,1168010400,2,,20000,48F,B1
청담아르지움(도시형),108948,"('2021', 3, '19')",10000,청담동,1168010400,2,20,,48F,B2
청담아르지움(도시형),108948,"('2021', 3, '19')",,청담동,1168010400,2,,50000,49E,B1
청담아르지움(도시형),108948,"('2015', 10, '22')",,청담동,1168010400,7,,43000,50C,A1
청담아르지움(도시형),108948,"('2021', 10, '16')",,청담동,1168010400,5,,42000,58M,B1
청담아르지움(도시형),108948,"('2019', 10, '29')",,청담동,1168010400,5,,40000,58M,B1
청담아르지움(도시형),108948,"('2017', 3, '16')",,청담동,1168010400,6,,48000,60D,A1
청담아르지움(도시형),108948,"('2018', 10, '16')",20000,청담동,1168010400,6,110,,60D,B2
청담아르지움(도시형),108948,"('2017', 9, '15')",20000,청담동,1168010400,6,110,,60D,B2
청담아르지움(도시형),108948,"('2018', 1, '16')",,청담동,1168010400,8,,65300,66L,A1
청담아르지움(도시형),108948,"('2021', 12, '20')",,청담동,1168010400,8,,53550,66L,B1
청담아르지움(도시형),108948,"('2019', 12, '10')",,청담동,1168010400,8,,51000,66L,B1
청담아르지움(도시형),108948,"('2017', 4, '12')",3000,청담동,1168010400,7,200,,67A,B2
청담아르지움(도시형),108948,"('2016', 6, '15')",4000,청담동,1168010400,7,60,,67A,B2
청담아르지움(도시형),108948,"('2016', 6, '7')",5000,청담동,1168010400,7,50,,67A,B2
청담아이파크,1077,"('2021', 1, '6')",,청담동,1168010400,14,,235000,"137(2,4호)",A1
청담아이파크,1077,"('2020', 6, '18')",,청담동,1168010400,17,,230000,"137(2,4호)",A1
청담아이파크,1077,"('2019', 11, '15')",,청담동,1168010400,8,,210000,"137(2,4호)",A1
청담아이파크,1077,"('2019', 7, '29')",,청담동,1168010400,10,,214000,"137(2,4호)",A1
청담아이파크,1077,"('2019', 7, '18')",,청담동,1168010400,16,,210000,"137(2,4호)",A1
청담아이파크,1077,"('2019', 7, '11')",,청담동,1168010400,5,,177000,"137(2,4호)",A1
청담아이파크,1077,"('2021', 11, '24')",,청담동,1168010400,15,,180000,"137(2,4호)",B1
청담아이파크,1077,"('2021', 10, '15')",,청담동,1168010400,5,,140000,"137(2,4호)",B1
